id,preview,energy,valence
1Y2ExJJ9Dmb9po8K0ybSj3,https://p.scdn.co/mp3-preview/336c39746f14506a147843425e5d077a945de52d?cid=7b94cea739b042da8b24219ff35b9915,0.889,0.666
5XyDFMwY1NTIlkbzcfVyl3,https://p.scdn.co/mp3-preview/61035b2a142d9dbe2cfc6e79294d2b21aaae1ba9?cid=7b94cea739b042da8b24219ff35b9915,0.633,0.818
6sPBi0qLI6KM3yXX56NxsA,https://p.scdn.co/mp3-preview/44a5027ada8c767b852d7a70a81e689aca546fb0?cid=7b94cea739b042da8b24219ff35b9915,0.816,0.921
6EHrppRT1Uj4cyShAujxFu,https://p.scdn.co/mp3-preview/5d68e6ba71fd26a8126b57eea22cd93e76dd672c?cid=7b94cea739b042da8b24219ff35b9915,0.652,0.559
74kCf4Yd2jr91yinngEt0P,https://p.scdn.co/mp3-preview/5cef7d5012b9673a24064f93669996951d8707fb?cid=7b94cea739b042da8b24219ff35b9915,0.422,0.726
33HO2V42Tc6xE0SbCg6vBj,https://p.scdn.co/mp3-preview/07a81a01f7275e5eb35bde7e486a94fce7cbf491?cid=7b94cea739b042da8b24219ff35b9915,0.673,0.561
6HOLZtVDh5EgvPnW4z23n2,https://p.scdn.co/mp3-preview/25e0adda18e547a578827702c775a6a1dd4e5e2a?cid=7b94cea739b042da8b24219ff35b9915,0.667,0.452
630DpnzdfjdVqv2yLfPbAX,https://p.scdn.co/mp3-preview/2f06223d1557cb64d9d0d1cf045d55e771de6a2d?cid=7b94cea739b042da8b24219ff35b9915,0.131,0.115
2VXcVF8k3GXCFfKu7azVvw,https://p.scdn.co/mp3-preview/f0599abd6be3a32c99ffd0ef4a070a2e0f63cba5?cid=7b94cea739b042da8b24219ff35b9915,0.568,0.375
4yD8WmB9NJVz1qYLD98iS1,https://p.scdn.co/mp3-preview/731c08a16d189db54d97b44f9ffed0a8375ec41f?cid=7b94cea739b042da8b24219ff35b9915,0.777,0.805
2tI4WyzqOOwC23S5m0kqcB,https://p.scdn.co/mp3-preview/0dbced3f3ee65199a46a5c346304e54c52a0da75?cid=7b94cea739b042da8b24219ff35b9915,0.415,0.667
5MVjxslIF7mVtYo75Nk445,https://p.scdn.co/mp3-preview/44574e310fdcfec6a39571d386d6181169d3cab9?cid=7b94cea739b042da8b24219ff35b9915,0.91,0.602
1PIiIVeacU0Fj7Rm9lFlsx,https://p.scdn.co/mp3-preview/55e1bea07c07036e773ec8abf276cf3a419259eb?cid=7b94cea739b042da8b24219ff35b9915,0.56,0.913
2Aq4sw2LKalsQ7m4pzLZ88,https://p.scdn.co/mp3-preview/f5159ade266b58f2f43dc43b0f61d9813513292e?cid=7b94cea739b042da8b24219ff35b9915,0.608,0.835
12OkZyDWNBLUqoReoseGrc,https://p.scdn.co/mp3-preview/e45ed51cff12c169aa3fbb013af98cb64f863d01?cid=7b94cea739b042da8b24219ff35b9915,0.751,0.759
78SeXVRJ7KCqVmOwTiFjnI,https://p.scdn.co/mp3-preview/2da492989952dca01a48e0d0339541cc6f882372?cid=7b94cea739b042da8b24219ff35b9915,0.655,0.735
7qmnP8Woc47dLSrMD5MxL1,https://p.scdn.co/mp3-preview/9608383ed70b617a16453af59111d8da41e7b75d?cid=7b94cea739b042da8b24219ff35b9915,0.707,0.961
7bUvgvAf0tdQIty95lV5wf,https://p.scdn.co/mp3-preview/d29c49dcb2cd0cb348c09efc18a32a58a571c660?cid=7b94cea739b042da8b24219ff35b9915,0.629,0.552
3lCbsHaN1wCxyDzcNN2x4N,https://p.scdn.co/mp3-preview/c3a5bd46519ec0632f92c49226924a09a2c6c0a3?cid=7b94cea739b042da8b24219ff35b9915,0.613,0.857
7n5nvulc1oW1ErpeTrNezI,https://p.scdn.co/mp3-preview/9f8ae8e012cf466e8b15946014c091b7ef2f8a97?cid=7b94cea739b042da8b24219ff35b9915,0.399,0.159
2huQiKGkgUfp4WjnVRSobL,https://p.scdn.co/mp3-preview/bad2c71f483ca08b37ec21308516321300d342b7?cid=7b94cea739b042da8b24219ff35b9915,0.647,0.257
1tymhVit98PMV3xy7GBAyY,https://p.scdn.co/mp3-preview/cb72f4274fa1adf53ec12b5f1a975298ecf6bafb?cid=7b94cea739b042da8b24219ff35b9915,0.761,0.734
7ng3MkDXpSUVFQEhN6vtqG,https://p.scdn.co/mp3-preview/9628fe6fb064b45694f57bb1818e4e49691eae6a?cid=7b94cea739b042da8b24219ff35b9915,0.264,0.59
7kRKlFCFLAUwt43HWtauhX,https://p.scdn.co/mp3-preview/f077328b9272854778c7626d130fdaa52b02849a?cid=7b94cea739b042da8b24219ff35b9915,0.904,0.728
3XeMdSHi48X0XsDHckDhIM,https://p.scdn.co/mp3-preview/5d442a6569d11617eb5be1fd7173b9eadecedbbe?cid=7b94cea739b042da8b24219ff35b9915,0.606,0.303
7D7EH7MGyNHWSkqrszerI1,https://p.scdn.co/mp3-preview/6d6122db565907a890793224ea7f0173eb710965?cid=7b94cea739b042da8b24219ff35b9915,0.72,0.965
3IIJ92eHhSE6Q5PIIQjmAL,https://p.scdn.co/mp3-preview/98043ca74a361f6d4c1b454b3e9811c73d176e46?cid=7b94cea739b042da8b24219ff35b9915,0.294,0.658
07WKlkJLhYvLbMrSovouVg,https://p.scdn.co/mp3-preview/d64e651e62076f76820c1fc5cab278522fc88f3f?cid=7b94cea739b042da8b24219ff35b9915,0.357,0.421
02h0lMidqogsqO4AEpyzYC,https://p.scdn.co/mp3-preview/30d391d5e6843439cfa7ceeb348c8dcf40df0b1e?cid=7b94cea739b042da8b24219ff35b9915,0.28,0.21
0qLYHvobT7ksOx4KqlyOqf,https://p.scdn.co/mp3-preview/61b607c4b36fcee25d21a3816ccdb3be77a5546a?cid=7b94cea739b042da8b24219ff35b9915,0.441,0.175
38YUiPZdeg1DDX8d6eV5Gi,https://p.scdn.co/mp3-preview/cd07769bb467278fd7a2cdc1fca501a438614223?cid=7b94cea739b042da8b24219ff35b9915,0.147,0.29
7pV0Yzu2NWogAAVHc9uSIt,https://p.scdn.co/mp3-preview/5a2d41338ba15e2210c1494244a143b73ac2bf30?cid=7b94cea739b042da8b24219ff35b9915,0.391,0.143
4HzmjPPHHiYwrXPq9Tv1fx,https://p.scdn.co/mp3-preview/ecdaa2f8ddbb8c18dfe66bd114c2363932f5fec8?cid=7b94cea739b042da8b24219ff35b9915,0.571,0.21
3UOvd4bfGqepCVx4EJLy57,https://p.scdn.co/mp3-preview/fca6031f5ca191ba821cbc622724b4c26479ba52?cid=7b94cea739b042da8b24219ff35b9915,0.173,0.358
0VhgEqMTNZwYL1ARDLLNCX,https://p.scdn.co/mp3-preview/b2ff093a841870fe7d42fde3689e54222d581d88?cid=7b94cea739b042da8b24219ff35b9915,0.543,0.479
4IhAzl3KH8P7KFJ5KfBnvy,https://p.scdn.co/mp3-preview/4b78dfcb41bc5a9115085dd38a46b5d5b70d9828?cid=7b94cea739b042da8b24219ff35b9915,0.0626,0.259
1vxkXq9ifXIGRqntjvdg3G,https://p.scdn.co/mp3-preview/f01f2ac9f24f3b422828e2515c54380d4b44e19f?cid=7b94cea739b042da8b24219ff35b9915,0.473,0.465
5Bb88WRO4906ngHGMvkv4P,https://p.scdn.co/mp3-preview/713702f6e4134934c987a5b33696f801d79fb708?cid=7b94cea739b042da8b24219ff35b9915,0.638,0.348
3CRtbOoAP82y0VbPO5j1ft,https://p.scdn.co/mp3-preview/f3086886a003709a09f9441d3983e30278c04aac?cid=7b94cea739b042da8b24219ff35b9915,0.27,0.234
0jllH0usRFD4LJkJnGK9Lf,https://p.scdn.co/mp3-preview/ed51ea9fb68f27a420dbaad3aa0ec944b2a4a150?cid=7b94cea739b042da8b24219ff35b9915,0.355,0.0808
1hnSI4JaTQybQXqvzQX3nl,https://p.scdn.co/mp3-preview/3268d64af9b0d944ebfa867a1f6284254db88e25?cid=7b94cea739b042da8b24219ff35b9915,0.189,0.328
7e4Pftu2tzDeY0W0690OKQ,https://p.scdn.co/mp3-preview/c40f7c4bd583bc92e5e716dc239157943f35466e?cid=7b94cea739b042da8b24219ff35b9915,0.229,0.222
1wnioGPj5J5DbBDTZ0zUk9,https://p.scdn.co/mp3-preview/35a3f898418bdc36a1756b6e4b97cb907379a365?cid=7b94cea739b042da8b24219ff35b9915,0.276,0.276
1dZyuawBYgIUKKevMXr8St,https://p.scdn.co/mp3-preview/1f0219010b7b302ffc6487069af07e7379278ae9?cid=7b94cea739b042da8b24219ff35b9915,0.339,0.491
5b5TFxOActpzojAUxDwP92,https://p.scdn.co/mp3-preview/1e8bb977e4dac963c6ace5cdd5260291b5005e8f?cid=7b94cea739b042da8b24219ff35b9915,0.233,0.331
4J87Y0ggs18DNP7XMn3f0X,https://p.scdn.co/mp3-preview/c56ced45f62520592457445ff0b13ae81581b1ff?cid=7b94cea739b042da8b24219ff35b9915,0.429,0.376
4ez6DC2iTsT9t48E8Bonrn,https://p.scdn.co/mp3-preview/ac49d1d3b25f863a957837a8819a0b0253999cd4?cid=7b94cea739b042da8b24219ff35b9915,0.545,0.724
11AM5mzkNzbpohxrmjmGEh,https://p.scdn.co/mp3-preview/16982769d27fa6577e8bb8aacdddde519d224754?cid=7b94cea739b042da8b24219ff35b9915,0.274,0.184
19f6MVdX9dLFerHynoM5im,https://p.scdn.co/mp3-preview/d1d6dda43673005241a4688d394679194b3caeb5?cid=7b94cea739b042da8b24219ff35b9915,0.364,0.564
346zQT1MU0gEWWUZGSaqVi,https://p.scdn.co/mp3-preview/75148961355b62b68ebb3ce37160d26b2b8ae909?cid=7b94cea739b042da8b24219ff35b9915,0.282,0.244
1ODA4mZMaoBzT1TbPBW8B1,https://p.scdn.co/mp3-preview/ed7876f9f770524b5e81692cf05d695306ec570d?cid=7b94cea739b042da8b24219ff35b9915,0.183,0.142
0BeAL5sGX7mxLNDWUJ36Ci,https://p.scdn.co/mp3-preview/00a5eb6b040ce90741b3568039d38193f88398f1?cid=7b94cea739b042da8b24219ff35b9915,0.529,0.451
3tchJ8gDgMdaSxpaLxlr1F,https://p.scdn.co/mp3-preview/b0065987280a8bd8692ec1ab91e001c3a480f12c?cid=7b94cea739b042da8b24219ff35b9915,0.163,0.356
06D60wrdaXBTOyMIZ2HhzI,https://p.scdn.co/mp3-preview/cd58c55348ead5c89ed5adee6c5b5c17b34968d9?cid=7b94cea739b042da8b24219ff35b9915,0.125,0.117
0XrPZPotxZNDkuvauuVO8R,https://p.scdn.co/mp3-preview/7c7f08363e150f3adc44ee48ae8bdb702a425bfd?cid=7b94cea739b042da8b24219ff35b9915,0.201,0.25
7fKA60i4JhkavVw7fQFOHS,https://p.scdn.co/mp3-preview/9e85601782b53674d0594be2d4b3a2709df3967d?cid=7b94cea739b042da8b24219ff35b9915,0.0753,0.157
1m43PeB6kOKy4LYt75iOwB,https://p.scdn.co/mp3-preview/ddc30b9dbf1a2818c584a24a941e49505c5413a0?cid=7b94cea739b042da8b24219ff35b9915,0.428,0.176
3kZC0ZmFWrEHdUCmUqlvgZ,https://p.scdn.co/mp3-preview/10db1aee9e759c9cdbe45a6fce67dc4eeb7ed83f?cid=7b94cea739b042da8b24219ff35b9915,0.206,0.489
5tJyCOoPuQ7bwXoD6FawWc,https://p.scdn.co/mp3-preview/aeede03bbb27a470f4ae3ca74bfa4dd1fe6f3158?cid=7b94cea739b042da8b24219ff35b9915,0.108,0.242
3PoZoHfvOHrptTZC6YN5cJ,https://p.scdn.co/mp3-preview/b9cb33fff7b837be78f7588d9f95016ae881c206?cid=7b94cea739b042da8b24219ff35b9915,0.286,0.523
1fyCXDT3vwV0SDWHKvYDmQ,https://p.scdn.co/mp3-preview/9359e31496de95043f0368b03a3fe38b754b6753?cid=7b94cea739b042da8b24219ff35b9915,0.156,0.299
2ZWlPOoWh0626oTaHrnl2a,https://p.scdn.co/mp3-preview/1faa6f5d71e4993a75450736b2b023ef5888f42f?cid=7b94cea739b042da8b24219ff35b9915,0.388,0.452
3tLAhLLltRJ8jnKAyiYQ2A,https://p.scdn.co/mp3-preview/302b906399158d1e958c97df8a8d561b93bc59cc?cid=7b94cea739b042da8b24219ff35b9915,0.499,0.187
3fJqPkSfEclTMz28SwhsRL,https://p.scdn.co/mp3-preview/c1567883f81eb4dc091782a0b7aef7df7376e795?cid=7b94cea739b042da8b24219ff35b9915,0.537,0.451
4C3BfWewXAMiSjaEQ8IRiX,https://p.scdn.co/mp3-preview/a31e66dc89e94366904e73c04dd4f510727f8570?cid=7b94cea739b042da8b24219ff35b9915,0.177,0.0594
6BrMEbPSSj55nQhkgf6DnE,https://p.scdn.co/mp3-preview/6d301d1f8da1eede957a8c9d3ab8f09a681f5fea?cid=7b94cea739b042da8b24219ff35b9915,0.468,0.451
1XYX4JnSULbKGCi5uSjeJy,https://p.scdn.co/mp3-preview/4a2941b78ce6704b99ae5518c98a6e912113ecaa?cid=7b94cea739b042da8b24219ff35b9915,0.244,0.359
1ir0M7NQAr7r5mLit1xUq3,https://p.scdn.co/mp3-preview/275a38a69414e0349a4bd92740874c6d0d35ec6d?cid=7b94cea739b042da8b24219ff35b9915,0.211,0.162
33GUAPKqFS56qvW54hbI65,https://p.scdn.co/mp3-preview/7c0b0d966dbb216d67407f56892dc2b028bdc94b?cid=7b94cea739b042da8b24219ff35b9915,0.216,0.245
5h5wRGfdcDhUdj1apKNTlZ,https://p.scdn.co/mp3-preview/38522cf9c3d33c10515e5aa0563cb3f52984472f?cid=7b94cea739b042da8b24219ff35b9915,0.164,0.429
3z5V7oSggDeCPeEGiCIu83,https://p.scdn.co/mp3-preview/a4c33e49799ff673b5a8da8d533dddf7d478e8c9?cid=7b94cea739b042da8b24219ff35b9915,0.236,0.349
2xdQMKQ0ZO1O6WtAImKmYK,https://p.scdn.co/mp3-preview/c967abbe068f0cef2f43e4bd0f6dc49c3f9602a0?cid=7b94cea739b042da8b24219ff35b9915,0.265,0.253
47PTdbgKqE5JZFCZ9Lh4al,https://p.scdn.co/mp3-preview/d177e4a4ccef01ce9d4eb498421994be4d17512b?cid=7b94cea739b042da8b24219ff35b9915,0.293,0.592
6YOOCjjIb0pBZXbJjYgUlP,https://p.scdn.co/mp3-preview/9f2084a95b520714b38384f128c7864d239553b2?cid=7b94cea739b042da8b24219ff35b9915,0.18,0.261
49wZPjRR4RbW09m3yNOVzq,https://p.scdn.co/mp3-preview/52a260edc9cf58c30c5931567d50c96930a41db3?cid=7b94cea739b042da8b24219ff35b9915,0.209,0.291
1G4wFHQVS1rLtif8dHurg1,https://p.scdn.co/mp3-preview/262f2deb9212a372d817873724385fe6030af576?cid=7b94cea739b042da8b24219ff35b9915,0.143,0.385
2jhBf1bWVST6UEKUXnwVWH,https://p.scdn.co/mp3-preview/20183ab488237898c116f60179d675feef3df7d9?cid=7b94cea739b042da8b24219ff35b9915,0.183,0.296
5heMraZsTO2tPCsdeoKCXE,https://p.scdn.co/mp3-preview/7a20a74085a5a08568ffa490ffbb1cc375df789f?cid=7b94cea739b042da8b24219ff35b9915,0.158,0.327
5Os0ngycjWDGDmIM6jWDN5,https://p.scdn.co/mp3-preview/082c24f60d1d1e386817d2a1aae538acbc741481?cid=7b94cea739b042da8b24219ff35b9915,0.209,0.184
2YdRHgjajslnkmygNxuLVW,https://p.scdn.co/mp3-preview/ff278201911acdc015d5625af8161a64f1f7232c?cid=7b94cea739b042da8b24219ff35b9915,0.181,0.152
5Gi9PNrnsQHCnI5EYelkIG,https://p.scdn.co/mp3-preview/92c0fa9d32a6557f6ae7e4f7d4a51db165e8a460?cid=7b94cea739b042da8b24219ff35b9915,0.0596,0.318
33C5msfiMeXgIwdxbJz22u,https://p.scdn.co/mp3-preview/850555b0e4b070e47548db24064786296f14dfb0?cid=7b94cea739b042da8b24219ff35b9915,0.24,0.169
3jq9yDWO3QWrYGogN9kf2a,https://p.scdn.co/mp3-preview/a9d1a79a15a2a6ebf334d6fa76daa9bdf55d0711?cid=7b94cea739b042da8b24219ff35b9915,0.126,0.109
1ykZSHabGHpaX7MQ1oJwZ2,https://p.scdn.co/mp3-preview/72c06cfce678eb5ea3c9921f4dc78b33ffc40e78?cid=7b94cea739b042da8b24219ff35b9915,0.213,0.264
60wa5J6SkXtBXHySQ3PoNB,https://p.scdn.co/mp3-preview/4d58c1981efff3ac38bf513a2eb3949cb3ee3624?cid=7b94cea739b042da8b24219ff35b9915,0.29,0.412
76vWvM44jeCgBKryBaLcqe,https://p.scdn.co/mp3-preview/33adfe86113528c3997b6d1fb0e17d231fb47001?cid=7b94cea739b042da8b24219ff35b9915,0.449,0.159
4ptDJbJl35d7gQfeNteBwp,https://p.scdn.co/mp3-preview/0d44569d939aa71c8bfe8821948a5bd64f0d581a?cid=7b94cea739b042da8b24219ff35b9915,0.314,0.607
3pXF1nA74528Edde4of9CC,https://p.scdn.co/mp3-preview/fc463b06353f9cf87e3b3e89c1f4fb53497ebf40?cid=7b94cea739b042da8b24219ff35b9915,0.356,0.189
1ex37MbvUY3yBvwsh8yZVl,https://p.scdn.co/mp3-preview/18d87ef1fa287575ebad7b4519abb2c0a0d71988?cid=7b94cea739b042da8b24219ff35b9915,0.472,0.429
0JXXNGljqupsJaZsgSbMZV,https://p.scdn.co/mp3-preview/d2ea23d1d8efbf0312ef066c20593be68b081b8a?cid=7b94cea739b042da8b24219ff35b9915,0.603,0.504
48Zho9HnU486cLIOYegCBI,https://p.scdn.co/mp3-preview/82794bc89299b9008d15a6f71536e66e60ed0b6b?cid=7b94cea739b042da8b24219ff35b9915,0.258,0.329
6ZRuF2n1CQxyxxAAWsKJOy,https://p.scdn.co/mp3-preview/becd086dc3c299fa16cb92070c91fe8d6e9f9a5e?cid=7b94cea739b042da8b24219ff35b9915,0.725,0.291
43PuMrRfbyyuz4QpZ3oAwN,https://p.scdn.co/mp3-preview/73c8a1bb76ba1a767daf4a26161e611bbe4c3c7c?cid=7b94cea739b042da8b24219ff35b9915,0.433,0.276
02UJ1sCanP94fS2MdsWafh,https://p.scdn.co/mp3-preview/53d45ca51938056892d1e22f9ed8de46acb56520?cid=7b94cea739b042da8b24219ff35b9915,0.428,0.147
1NjQZi2ajwmJsfnimLr41I,https://p.scdn.co/mp3-preview/75b288346a256cfedcaa34a1f33461e7218929f5?cid=7b94cea739b042da8b24219ff35b9915,0.531,0.253
6Ok5DivyUJjsLVUUWLzz6o,https://p.scdn.co/mp3-preview/43faf0d691ea3d54f5b20e8c21941ead755b34d8?cid=7b94cea739b042da8b24219ff35b9915,0.42,0.643
1It1TxBK3xIQAB4xJkPevn,https://p.scdn.co/mp3-preview/ad2d0a608605bdfe23bbe4f5d6fff3c1458af74c?cid=7b94cea739b042da8b24219ff35b9915,0.57,0.309
0QUbiLQySWPq5Lh3f7A9bN,https://p.scdn.co/mp3-preview/08e69b07ef75c097cfc46165a6a9ff7208f52af0?cid=7b94cea739b042da8b24219ff35b9915,0.626,0.494
7dQeS4ErW1iWvnKdrtKwKr,https://p.scdn.co/mp3-preview/d3136d36b8529af01c05f629372babcb84618d17?cid=7b94cea739b042da8b24219ff35b9915,0.177,0.132
5LKzqs734Xs528hqK8bGS1,https://p.scdn.co/mp3-preview/c6803e588ea20ca557c63162036411dc539e7b68?cid=7b94cea739b042da8b24219ff35b9915,0.584,0.545
248OFOZef6ShXv6DGgbnxU,https://p.scdn.co/mp3-preview/af1598436b7806113765afbf304eb605c3a3740c?cid=7b94cea739b042da8b24219ff35b9915,0.448,0.553
0ycIrEpkyb4lrqE7M1emju,https://p.scdn.co/mp3-preview/46f0290987110ce1a8a0ca713d194aa086d1982b?cid=7b94cea739b042da8b24219ff35b9915,0.705,0.571
2ENxOXbxhfJ3lfItO0MFDv,https://p.scdn.co/mp3-preview/e62e230faa8da6e16d60c9d504e052e3c619b862?cid=7b94cea739b042da8b24219ff35b9915,0.486,0.279
3dbGfRmXzqV5HLct1DOYAn,https://p.scdn.co/mp3-preview/ddd1091f1edd6812a92effff0e3fc74f75880b53?cid=7b94cea739b042da8b24219ff35b9915,0.665,0.715
1VAKnb1btGrQXcVZVSRkPe,https://p.scdn.co/mp3-preview/9913e3064ba77005d5fa35c0f4d23aada3c6a83a?cid=7b94cea739b042da8b24219ff35b9915,0.619,0.354
0uDdI4fAXCuNhQbmxENdsO,https://p.scdn.co/mp3-preview/31b110a619403e5421baf816743ff530aaa95a47?cid=7b94cea739b042da8b24219ff35b9915,0.791,0.612
26OhjtaTamFocE08t83ml6,https://p.scdn.co/mp3-preview/7b98b3b81be1ec4bfed0eabde8d5d69d0fd4800b?cid=7b94cea739b042da8b24219ff35b9915,0.548,0.424
7rezT408cCLBBr40Gvtg4J,https://p.scdn.co/mp3-preview/6e728b9d0fcb656c40e7102848c8fb2b58ab79ac?cid=7b94cea739b042da8b24219ff35b9915,0.317,0.253
1RMJOxR6GRPsBHL8qeC2ux,https://p.scdn.co/mp3-preview/9daee70846dca6c7d4a7614bfb8a04faf8793f66?cid=7b94cea739b042da8b24219ff35b9915,0.364,0.436
5KdhJG3BXUmLoO4JdycCPw,https://p.scdn.co/mp3-preview/f27a2624688d2d1ae7b7ddaff136a96c40fac389?cid=7b94cea739b042da8b24219ff35b9915,0.346,0.0608
58nciIyr5vKpUJkUXXkxCq,https://p.scdn.co/mp3-preview/5a2caea38f69268f74cfb62a0f007e17353ea7c2?cid=7b94cea739b042da8b24219ff35b9915,0.511,0.507
6In6SkveIw26thdYRhHTVX,https://p.scdn.co/mp3-preview/618e569c2ae90af994378184032af193202b5dbe?cid=7b94cea739b042da8b24219ff35b9915,0.524,0.153
4ve2uzqdwnHr20G5YgMMqr,https://p.scdn.co/mp3-preview/243d04c0fe973b08258cd959625ac4a87371e0ea?cid=7b94cea739b042da8b24219ff35b9915,0.729,0.276
5rgrBsAFYMun6yhtnLKRPz,https://p.scdn.co/mp3-preview/5b73881517c9f7728791d82accab46cae67af175?cid=7b94cea739b042da8b24219ff35b9915,0.449,0.29
1NRX2Ktplk6T3nj8rriiYJ,https://p.scdn.co/mp3-preview/ee197d74e17ea201e87949618a9b4eed513c77b2?cid=7b94cea739b042da8b24219ff35b9915,0.632,0.441
4maiFhzsjmLQfla0OJfPJJ,https://p.scdn.co/mp3-preview/1e9d04c10c272b148f0da11b8fab53cfa699ae57?cid=7b94cea739b042da8b24219ff35b9915,0.487,0.121
67kXYrMTQbS7MVbXyGyxHm,https://p.scdn.co/mp3-preview/86c81ef689bcb12bff561a84c643cc88f22c3587?cid=7b94cea739b042da8b24219ff35b9915,0.265,0.204
6N3qHjcwly8ZuhE4bPYJAX,https://p.scdn.co/mp3-preview/84ad56ff1aaab05ff7d1bedee3b609052b03b4aa?cid=7b94cea739b042da8b24219ff35b9915,0.295,0.36
6fbYL76UWbHdYq4B91TPQi,https://p.scdn.co/mp3-preview/66d00ffd4911d832249c6f4c7e360aafd5af5cd4?cid=7b94cea739b042da8b24219ff35b9915,0.282,0.193
02nZeTbm2dRHisH6qsUM5E,https://p.scdn.co/mp3-preview/9597944813e1a32cc263cc55ccd20153f2b6fa82?cid=7b94cea739b042da8b24219ff35b9915,0.379,0.598
5NijSs5dAwaIybq1GaRTIe,https://p.scdn.co/mp3-preview/377558b6d9ac9c5c3c1bde6ae656d2998c2e224a?cid=7b94cea739b042da8b24219ff35b9915,0.394,0.382
3ibKnFDaa3GhpPGlOUj7ff,https://p.scdn.co/mp3-preview/cf789f03af0823c236804eac219c0589da733bd3?cid=7b94cea739b042da8b24219ff35b9915,0.578,0.556
3p0Y1C5jhaqyKW7d9oskXA,https://p.scdn.co/mp3-preview/8a9fca9c34bf70f843f1dea11ae5b0abc85b0e4a?cid=7b94cea739b042da8b24219ff35b9915,0.528,0.124
3F1gjSkTX9kvxOo6BnlRNd,https://p.scdn.co/mp3-preview/eb8fdfcb364085c30f04a010dec79afdd275caae?cid=7b94cea739b042da8b24219ff35b9915,0.349,0.134
1K1b1rPjbbam1NXUPg4VrK,https://p.scdn.co/mp3-preview/9b0ead3445b6a9898951fe4280dce93120dd4b8b?cid=7b94cea739b042da8b24219ff35b9915,0.19,0.203
63BNGz21SvLvqmcPLXPDqr,https://p.scdn.co/mp3-preview/8a9ecf256b9f8a182b8f939dcc7664dd04c96924?cid=7b94cea739b042da8b24219ff35b9915,0.426,0.389
3eze1OsZ1rqeXkKStNfTmi,https://p.scdn.co/mp3-preview/c60b5e2b4e87e46243c83c1fa0c3a5f0cb2f890b?cid=7b94cea739b042da8b24219ff35b9915,0.397,0.558
0PXp9QxBfSKGGpWUNaws2X,https://p.scdn.co/mp3-preview/4df2165563a663c285e8cdcb5069913d3fe838a2?cid=7b94cea739b042da8b24219ff35b9915,0.362,0.113
39KG4kom3enSx4GTThuDGt,https://p.scdn.co/mp3-preview/c6ff06747fb12062087381a3f0d9a795e39602b3?cid=7b94cea739b042da8b24219ff35b9915,0.219,0.244
1Bqxj0aH5KewYHKUg1IdrF,https://p.scdn.co/mp3-preview/03b9ef4f4de7077ff3d112878f25579413ae87c3?cid=7b94cea739b042da8b24219ff35b9915,0.525,0.49
6R6ihJhRbgu7JxJKIbW57w,https://p.scdn.co/mp3-preview/4c3b73668d8159e35fec3404e00136451d4a3a52?cid=7b94cea739b042da8b24219ff35b9915,0.325,0.39
4LkLfPYc3yjOta7Gk8FDRB,https://p.scdn.co/mp3-preview/ddf52779d6dff518277abf407598cd9aecabe8f7?cid=7b94cea739b042da8b24219ff35b9915,0.294,0.11
6GatnDEhYQLOdRzdVbJaky,https://p.scdn.co/mp3-preview/d280a38b869fe467bd8585959d1571e963e0f457?cid=7b94cea739b042da8b24219ff35b9915,0.5,0.0709
6mzaCRuLTRiz1caGOum3zT,https://p.scdn.co/mp3-preview/84b8d918b91002b0ba64a0c28e6aa5fea1fb10e8?cid=7b94cea739b042da8b24219ff35b9915,0.538,0.516
4S7YHmlWwfwArgd8LfSPud,https://p.scdn.co/mp3-preview/8b71919390097cca1e65c1787cc879556f1a571c?cid=7b94cea739b042da8b24219ff35b9915,0.252,0.0352
47Bg6IrMed1GPbxRgwH2aC,https://p.scdn.co/mp3-preview/c3d4d60709c7441f949a1ff538d1cbbca90934ae?cid=7b94cea739b042da8b24219ff35b9915,0.714,0.32
58dSdjfEYNSxte1aNVxuNf,https://p.scdn.co/mp3-preview/3e687b3cbd56356f49a388e919255eb28a7cdef6?cid=7b94cea739b042da8b24219ff35b9915,0.282,0.217
0MoGkelRvi3gxZy6kuYHLq,https://p.scdn.co/mp3-preview/6fd93d158f6e59216fa8fd31d51f3368f3d782f8?cid=7b94cea739b042da8b24219ff35b9915,0.506,0.216
60ynsPSSKe6O3sfwRnIBRf,https://p.scdn.co/mp3-preview/72699a9f3ab9479740438e33cbbd4af05777329c?cid=7b94cea739b042da8b24219ff35b9915,0.463,0.19
19YKaevk2bce4odJkP5L22,https://p.scdn.co/mp3-preview/be2bc4aadde588c1a381e878497db1a165706b18?cid=7b94cea739b042da8b24219ff35b9915,0.394,0.118
5U5Pjt19TGwAKv4AIt1BG6,https://p.scdn.co/mp3-preview/12722f6c4d50ab9e0b86400ceaa4a92b6da66351?cid=7b94cea739b042da8b24219ff35b9915,0.763,0.683
5eR6OS3joTAHJToyzehKfu,https://p.scdn.co/mp3-preview/752850540e8c860b0c910270afb1e4a1782198a4?cid=7b94cea739b042da8b24219ff35b9915,0.694,0.78
1E1uGhNdBe6Dddbgs2KqtZ,https://p.scdn.co/mp3-preview/764e1c0b5b1bca87f69d6c284ecde2616fa59d4e?cid=7b94cea739b042da8b24219ff35b9915,0.61,0.235
7hM9ShrZMCV7xYOQwqBnNb,https://p.scdn.co/mp3-preview/de8adffdc646f2a184f0a9fdbd8508d4dac573d2?cid=7b94cea739b042da8b24219ff35b9915,0.915,0.589
